,thscode,ths_fund_short_name_fund,ths_fund_manager_current_fund,ths_fund_manager_his_fund,ths_isindexfund_fund,ths_invest_type_first_classi_fund,ths_invest_type_second_classi_fund,ths_fund_scale_fund,ths_found_years_fund,ths_org_investor_held_ratio_fund,ths_stock_mv_to_fanv_fund
1522,001245.OF,工银生态环境股票A,何肖颉,何肖颉(20150602-至今) 梅韬(20150825-20180131) 闫思倩(20171017-20220113),否,股票型基金,普通股票型基金,2940167713.4,8.158904109589,5.0,89.907201520814
1524,001291.OF,大摩量化多策略股票,余斌,刘钊(20150602-20150812) 杨雨龙(20150725-20170617) 夏青(20170615-20190824) 余斌(20190820-至今),否,股票型基金,普通股票型基金,142116454.13,8.158904109589,18.58,89.787226287756
1525,001313.OF,摩根智慧互联股票A,郭晨,郭晨(20150609-至今),否,股票型基金,普通股票型基金,498886450.91,8.1397260273973,,90.225064624925
1530,001396.OF,建信互联网+产业升级股票,何珅华,何珅华(20150623-至今),否,股票型基金,普通股票型基金,202724178.52,8.1013698630137,0.05,88.46129090819
1532,001404.OF,招商移动互联网产业股票基金A,张林,韩冰(20150619-20170629) 王忠波(20150619-20170107) 钟贇(20170222-20190323) 潘明曦(20170629-20190614) 张林(20190614-至今),否,股票型基金,普通股票型基金,1868206919.84,8.1123287671233,29.73,90.584289193083
1534,001410.OF,信澳新能源股票,冯明远,尹哲(20150731-20150908) 柴妍(20150811-20161027) 冯明远(20161019-至今),否,股票型基金,普通股票型基金,9639426413.46,7.9972602739726,16.05,94.504720384458
1535,001416.OF,嘉实事件驱动股票,"张楠,张自力",张自力(20150609-至今) 陶羽(20160301-20170701) 张楠(20190117-至今),否,股票型基金,普通股票型基金,937503825.78,8.1397260273973,0.01,84.384955559618
1541,001473.OF,建信大安全战略精选股票,王东杰,王东杰(20150729-至今),否,股票型基金,普通股票型基金,370571033.43,8.0027397260274,56.35,83.034385637673
1542,001476.OF,中银智能制造股票A,王伟,王伟(20150619-至今),否,股票型基金,普通股票型基金,1744427688.29,8.1123287671233,22.7744,80.252200608132
1545,001490.OF,汇添富国企创新增长股票A,李威,李威(20150710-至今) 劳杰男(20150710-20180301),否,股票型基金,普通股票型基金,783014739.03,8.0547945205479,30.76,81.525527093412
1546,001496.OF,工银聚焦30股票,胡志利,胡文彪(20150625-20180125) 王筱苓(20180123-20230706) 胡志利(20191107-至今),否,股票型基金,普通股票型基金,256307804.03,8.0958904109589,41.63,84.984010935617
1549,001528.OF,诺安先进制造股票,韩冬燕,刘魁(20150821-20151121) 韩冬燕(20151105-至今),否,股票型基金,普通股票型基金,312041026.96,7.9397260273973,7.38,89.818192833928
1552,001542.OF,国泰互联网+股票,彭凌志,周伟锋(20150804-20160826) 彭凌志(20151201-至今),否,股票型基金,普通股票型基金,923537520.9,7.986301369863,4.46,92.883903308327
1561,001576.OF,国泰智能装备股票A,王阳,周伟锋(20170621-20190815) 王阳(20181113-至今),否,股票型基金,普通股票型基金,1817039467.8,6.1041095890411,58.12,92.900737592226
1563,001579.OF,国泰大农业股票A,程洲,程洲(20170615-至今),否,股票型基金,普通股票型基金,669601137.96,6.1205479452055,33.68,93.369473350591
1564,001583.OF,安信新常态股票A,袁玮,黄立华(20150807-20151201) 蓝雁书(20151102-20190103) 袁玮(20160411-至今),否,股票型基金,普通股票型基金,397495482.28,7.9780821917808,83.33,92.149728956916
1571,001605.OF,国富沪港深成长精选股票A,徐成,卫学海(20160120-20171021) 徐成(20170708-至今),否,股票型基金,普通股票型基金,1657181773.81,7.5232876712329,46.28,90.717063956347
1572,001616.OF,嘉实环保低碳股票,姚志鹏,李化松(20151230-20180321) 姚志鹏(20180321-至今),否,股票型基金,普通股票型基金,3467846500.95,7.5808219178082,2.0,90.512646657779
1581,001637.OF,嘉实量化精选股票,"刘斌,龙昌伦",刘斌(20151207-至今) 龙昌伦(20170622-至今),否,股票型基金,普通股票型基金,1523111199.53,7.6438356164384,90.05,92.306841796109
1585,001645.OF,国泰大健康股票A,徐治彪,杨飞(20160203-20171030) 徐治彪(20171030-至今),否,股票型基金,普通股票型基金,3247799545.71,7.4849315068493,86.53,94.512315641089
1586,001651.OF,工银新蓝筹股票A,王筱苓,王筱苓(20150806-至今),否,股票型基金,普通股票型基金,282123606.63,7.9808219178082,41.87,84.18695686022
1587,001672.OF,国寿安保智慧生活股票,张琦,吴坚(20150901-20171026) 张琦(20150923-至今),否,股票型基金,普通股票型基金,1293023955.27,7.9095890410959,97.02,90.560104446133
1592,001703.OF,银华沪港深增长股票A,周晶,周可彦(20160810-20181227) 周大鹏(20180118-20210618) 周书(20180413-20190719) 周晶(20181227-至今),否,股票型基金,普通股票型基金,166115136.14,6.9671232876712,8.12,93.530052443983
1593,001705.OF,泓德战略转型股票,秦毅,郭堃(20151110-20191111) 秦毅(20191029-至今),否,股票型基金,普通股票型基金,1426757386.78,7.7178082191781,51.23,92.504542700892
1596,001717.OF,工银前沿医疗股票A,赵蓓,赵蓓(20160203-至今),否,股票型基金,普通股票型基金,13292891999.99,7.4849315068493,10.08,90.198071910126
1599,001725.OF,汇添富高端制造股票A,赵鹏飞,赵鹏飞(20170320-至今),否,股票型基金,普通股票型基金,2184907615.57,6.358904109589,33.15,84.036568362273
1600,001726.OF,汇添富新兴消费股票A,刘伟林,雷鸣(20151202-20170620) 刘伟林(20151202-至今),否,股票型基金,普通股票型基金,287576910.48,7.6575342465753,0.03,91.621074368905
1601,001736.OF,圆信永丰优加生活,范妍,洪流(20151028-20190131) 范妍(20151028-至今),否,股票型基金,普通股票型基金,5379147469.44,7.7534246575342,50.79,80.54758731008
1604,001766.OF,摩根医疗健康股票A,方钰涵,张飞(20151021-20180209) 张一甫(20180209-20190816) 方钰涵(20190816-至今),否,股票型基金,普通股票型基金,812614943.52,7.772602739726,14.7,84.268648431814
1606,001790.OF,国泰智能汽车股票A,王阳,周伟锋(20170801-20200821) 李海(20170801-20190815) 王阳(20190815-至今),否,股票型基金,普通股票型基金,5556528410.78,5.9917808219178,19.27,90.469922205442
1607,001825.OF,建信中国制造2025股票A,孙晟,孙晟(20170308-至今),否,股票型基金,普通股票型基金,271616921.97,6.3917808219178,63.51,84.556800708994
1610,001878.OF,嘉实沪港深精选股票,张金涛,张金涛(20160527-至今) 张丹华(20171230-20190110),否,股票型基金,普通股票型基金,2087785626.45,7.172602739726,7.95,90.830956667635
1616,001956.OF,国联安科技动力股票,潘明,潘明(20160126-至今),否,股票型基金,普通股票型基金,1060580700.26,7.5068493150685,5.86,94.15520604988
1617,001974.OF,景顺长城量化新动力股票,黎海威,黎海威(20160713-至今),否,股票型基金,普通股票型基金,864173973.7,7.0438356164384,7.62,94.364814571268
1618,001975.OF,景顺长城环保优势股票,杨锐文,杨锐文(20160315-至今),否,股票型基金,普通股票型基金,4659600420.13,7.372602739726,36.97,92.750617353316
1621,002121.OF,广发沪港深新起点股票A,李耀柱,丁靓(20161102-20161210) 李耀柱(20161109-至今),否,股票型基金,普通股票型基金,2821522282.66,6.7369863013699,71.9,88.970732096647
1622,002168.OF,嘉实智能汽车股票,姚志鹏,柏重波(20160204-20180320) 姚志鹏(20160430-至今),否,股票型基金,普通股票型基金,4334185588.8,7.4821917808219,10.41,91.742959202749
1624,002210.OF,创金合信量化多因子股票A,"董梁,黄小虎",程志田(20160122-20190705) 庞世恩(20160125-20180831) 董梁(20190705-至今) 孙悦(20210709-20220720) 黄小虎(20220729-至今),否,股票型基金,普通股票型基金,302172899.87,7.5178082191781,41.7,93.223207611646
1625,002229.OF,华夏经济转型股票,张帆,彭海伟(20160315-20180724) 张帆(20170106-至今),否,股票型基金,普通股票型基金,1119136451.29,7.372602739726,0.22,85.485017670332
1673,003145.OF,中融竞争优势,柯海东,孔学兵(20160907-20190128) 柯海东(20190125-至今),否,股票型基金,普通股票型基金,312980716.73,6.8904109589041,74.8,94.304927572476
1680,003298.OF,嘉实物流产业股票A,肖觅,肖觅(20161229-至今),否,股票型基金,普通股票型基金,704849822.63,6.5808219178082,59.84,85.098891772308
1698,003745.OF,广发多元新兴股票,"刘格菘,唐晓斌",吴兴武(20170425-20190416) 刘格菘(20181105-至今) 唐晓斌(20200302-至今),否,股票型基金,普通股票型基金,2875281461.64,6.2602739726027,22.02,91.964843858205
1703,003834.OF,华夏能源革新股票A,郑泽鸿,郑泽鸿(20170607-至今),否,股票型基金,普通股票型基金,14475605336.19,6.1424657534247,6.3,82.086282693065
1712,003984.OF,嘉实新能源新材料股票A,"姚志鹏,熊昱洲",姚志鹏(20170316-至今) 熊昱洲(20210126-至今),否,股票型基金,普通股票型基金,3561599141.87,6.3698630136986,10.96,90.559770495427
1719,004075.OF,交银施罗德医药创新股票A,楼慧源,盖婷婷(20170323-20180922) 楼慧源(20180912-至今),否,股票型基金,普通股票型基金,3456285583.5,6.3506849315068,20.64,87.566029434954
1749,004476.OF,景顺长城沪港深领先科技股票,詹成,黎海威(20170707-20190808) 詹成(20170707-至今),否,股票型基金,普通股票型基金,845555625.96,6.0602739726027,49.21,87.919257678272
1758,004640.OF,华夏节能环保股票A,吕佳玮,吕佳玮(20170811-至今),否,股票型基金,普通股票型基金,527643200.12,5.9643835616438,35.58,93.239911131241
1761,004683.OF,建信高端医疗股票A,潘龙玲,潘龙玲(20170718-至今),否,股票型基金,普通股票型基金,231473301.24,6.0301369863014,32.02,92.639521980533
1780,004851.OF,广发医疗保健股票A,吴兴武,邱璟旻(20170810-20181105) 吴兴武(20181016-至今),否,股票型基金,普通股票型基金,7481120891.09,5.9671232876712,0.99,91.044846399981
1826,005267.OF,嘉实价值精选股票,谭丽,谭丽(20171106-至今),否,股票型基金,普通股票型基金,4754140633.19,5.7260273972603,22.38,93.058353141602
1827,005268.OF,鹏华优势企业,陈璇淼,陈璇淼(20171129-至今) 蒋鑫(20171222-20181117),否,股票型基金,普通股票型基金,408027630.19,5.6630136986301,1.86,80.08560069888
3876,040018.OF,华安香港精选股票(QDII),"苏圻涵,翁启森",翁启森(20100919-至今) 苏圻涵(20100919-至今),否,QDII基金,QDII股票型基金,456590713.24,12.86301369863,14.57,93.627756042799
3903,110022.OF,易方达消费行业股票,"萧楠,王元春",刘芳洁(20100820-20121124) 萧楠(20120928-至今) 蔡海洪(20130427-20150110) 王元春(20210116-至今),否,股票型基金,普通股票型基金,23989558349.67,12.945205479452,1.96,91.297456803019
3909,118001.OF,易方达亚洲精选股票(QDII),张坤,张小刚(20100121-20120518) 李弋(20100121-20120113) 管宇(20120101-20140408) 张坤(20140408-至今),否,QDII基金,QDII股票型基金,4905007370.32,13.523287671233,11.16,94.734170503709
3922,162208.OF,宏利首选企业股票A,张勋,陈少平(20061201-20080805) 温震宇(20061201-20070430) 史博(20070726-20090523) 梁辉(20080805-20100208) 许杰(20100208-20110930) 刘金玉(20110308-20130724) 吴俊峰(20130724-20140911) 陈桥宁(20130724-20141124) 张勋(20141121-至今),否,股票型基金,普通股票型基金,578990018.56,16.665753424658,27.11,93.044170306953
3961,320022.OF,诺安研究精选股票,"王创练,邓心怡",王创练(20150330-至今) 邓心怡(20220706-至今),否,股票型基金,普通股票型基金,576370149.09,8.3342465753425,3.9,92.872309086188
3962,340006.OF,兴全全球视野股票,王品,王晓明(20060920-20080103) 董承非(20070206-20151231) 杨大力(20120906-20141206) 季侃乐(20141124-20151231) 申庆(20151231-20170207) 吴圣涛(20151231-20171109) 王品(20170919-至今),否,股票型基金,普通股票型基金,1803133364.89,16.86301369863,25.56,82.228777421036
3964,376510.OF,摩根大盘蓝筹股票A,朱晓龙,罗建辉(20101220-20130821) 征茂平(20130722-20190719) 朱晓龙(20190719-至今),否,股票型基金,普通股票型基金,219620904.74,12.61095890411,0.11,82.12144354675
3970,450009.OF,国富中小盘股票A,赵晓东,赵晓东(20101123-至今),否,股票型基金,普通股票型基金,4091968963.6,12.684931506849,67.32,85.108375527357
3971,457001.OF,国富亚洲机会股票(QDII),徐成,曾宇(20120222-20160224) 徐成(20151224-至今),否,QDII基金,QDII股票型基金,205670121.16,11.435616438356,46.75,88.456642496427
3985,519193.OF,万家消费成长,高源,莫海波(20170223-20180315) 高源(20171114-至今),否,股票型基金,普通股票型基金,398063896.57,6.427397260274,19.21,88.786106324403
3993,519714.OF,交银施罗德消费新驱动股票,韩威俊,屈乐伟(20121107-20130330) 蔡铮(20121227-20150701) 李德亮(20150701-20150829) 盖婷婷(20150701-20180906) 韩威俊(20180824-至今),否,股票型基金,普通股票型基金,2942461764.27,10.72602739726,64.72,88.650535494025
3995,519965.OF,长信量化多策略股票A,左金保,左金保(20150714-20180205) 常松(20150924-20180907) 左金保(20180830-至今),否,股票型基金,普通股票型基金,129945251.29,8.0438356164384,82.39,93.88207813697
3996,519975.OF,长信量化中小盘股票,左金保,胡倩(20150204-20150313) 左金保(20150313-至今),否,股票型基金,普通股票型基金,665732111.78,8.4821917808219,62.21,93.233730433158
4005,540008.OF,汇丰晋信低碳先锋股票A,陆彬,邵骥咏(20100608-20120818) 刘辉(20120721-20131221) 曹庆(20131221-20160430) 方超(20150919-20190907) 陆彬(20190817-至今),否,股票型基金,普通股票型基金,6543688514.97,13.145205479452,7.92,94.231293234848
4007,540010.OF,汇丰晋信科技先锋股票,陈平,邵骥咏(20110727-20120818) 曹庆(20120818-20131221) 曹晋(20130420-20140621) 李元博(20140621-20150725) 陈平(20150725-至今),否,股票型基金,普通股票型基金,424854771.22,12.01095890411,3.73,94.671873247044
4009,580008.OF,东吴新产业精选股票A,刘瑞,任壮(20110928-20130605) 刘元海(20111026-20150529) 戴斌(20131223-20181205) 刘瑞(20180308-至今),否,股票型基金,普通股票型基金,403095705.3,11.838356164384,84.93,91.746927003341
4045,160314.SZ,华夏行业混合(LOF),王劲松,罗泽萍(20071122-20120120) 孙彬(20120112-20190819) 贺振华(20120919-20130923) 佟巍(20170502-20180730) 王劲松(20190819-至今),否,混合型基金,偏股混合型基金,1405490280.43,15.690410958904,1.76,90.330366755185
4049,160421.SZ,华安智增精选灵活配置混合,王春,刘伟亭(20160913-20180629) 王春(20180226-至今),否,混合型基金,灵活配置型基金,97189133.04,6.8739726027397,0.14,83.778953637813
4053,160518.SZ,博时睿远事件驱动混合(LOF),陈伟,陈鹏扬(20160415-20191030) 陈伟(20191030-至今),否,混合型基金,灵活配置型基金,156844881.59,7.2876712328767,14.71,83.884831393311
4060,160613.SZ,鹏华盛世创新混合(LOF),伍旋,黄鑫(20081010-20100726) 唐文杰(20090714-20111228) 伍旋(20111228-至今),否,混合型基金,偏股混合型基金,749900998.18,14.805479452055,49.56,94.593956513775
4070,160916.SZ,大成优选混合(LOF)A,戴军,刘明(20120727-20140129) 汤义峰(20121126-20150417) 石国武(20150418-20160525) 戴军(20150521-至今),否,混合型基金,偏股混合型基金,1300011798.55,11.008219178082,31.37,79.525092132034
4071,160918.SZ,大成中小盘混合(LOF)A,魏庆国,刘安田(20140410-20150406) 魏庆国(20150407-至今),否,混合型基金,偏股混合型基金,2341020507.27,9.3041095890411,85.97,76.933644881244
4074,161005.SZ,富国天惠成长混合(LOF),朱少醒,朱少醒(20051116-至今),否,混合型基金,偏股混合型基金,29909103522.73,17.706849315068,3.03,93.958818721483
4081,161224.SZ,国投瑞银新丝路混合(LOF),王鹏,綦缚鹏(20150410-20170610) 王鹏(20150413-至今) 狄晓娇(20170520-20191015),否,混合型基金,灵活配置型基金,148178171.94,8.3041095890411,0.39,93.280610396489
4085,161610.SZ,融通领先成长混合(LOF)A/B,"邹曦,何龙",刘模林(20070430-20110122) 陈文涛(20070430-20100313) 管文浩(20100313-20130207) 余志勇(20120810-20141224) 刘格菘(20141224-20170218) 伍文友(20150829-20180823) 邹曦(20170218-至今) 何龙(20180823-至今),否,混合型基金,偏股混合型基金,1301562292.92,16.254794520548,0.57,88.352026664742
4086,161706.SZ,招商优质成长混合(LOF),贾成东,张冰(20051117-20110728) 张慎平(20110729-20140613) 王忠波(20140613-20170107) 孙振峰(20160120-20170601) 付斌(20170601-20190413) 贾成东(20170629-至今),否,混合型基金,偏股混合型基金,1561394541.75,17.704109589041,0.94,92.768779759438
4091,161810.SZ,银华内需精选混合(LOF),"王利刚,刘辉",齐海滔(20090701-20101229) 徐子涵(20100621-20130625) 邹积建(20111130-20160708) 倪明(20160708-20170904) 刘辉(20170315-至今) 王利刚(20210426-至今),否,混合型基金,偏股混合型基金,2169280690.48,14.082191780822,15.08,93.803417800476
4095,161903.SZ,万家优选,黄兴亮,蔡立辉(20050715-20070210) 张珣(20060715-20071026) 欧庆铃(20071026-20080927) 鞠英利(20080927-20110706) 吴印(20110608-20141008) 朱颖(20111111-20150212) 马云飞(20120204-20130525) 章恒(20150212-20160123) 莫海波(20150506-20161028) 孙远慧(20160323-20180816) 高源(20180315-20190322) 黄兴亮(20190302-至今),否,混合型基金,偏股混合型基金,9447770536.49,18.046575342466,6.74,93.846937319907
4098,162006.SZ,长城久富混合(LOF)A,陈良栋,项志群(20070212-20080205) 李硕(20080205-20090305) 徐九龙(20080205-20090305) 韩刚(20090106-20090922) 杨建华(20090922-20160906) 何以广(20160906-20181228) 陈良栋(20181228-至今),否,混合型基金,偏股混合型基金,3370822058.23,16.465753424658,78.79,87.016600058167
4101,162605.SZ,景顺长城鼎益混合(LOF)A,刘彦春,王新艳(20050316-20090317) 涂强(20090317-20090919) 张继荣(20090919-20150709) 刘彦春(20150710-至今),否,混合型基金,偏股混合型基金,14074692305.93,18.378082191781,0.87,94.327480953115
4103,162703.SZ,广发小盘成长混合(LOF)A,刘格菘,陈仕德(20050202-20150613) 江涌(20050203-20060526) 李险峰(20150613-20170619) 刘格菘(20170619-至今),否,混合型基金,偏股混合型基金,7709293724.36,18.493150684932,20.79,93.719426114287
4106,163302.SZ,大摩资源优选混合(LOF),"沈菁,徐达",冀洪涛(20050927-20080426) 何滨(20080425-20130816) 徐强(20110622-20120428) 卞亚军(20130628-20150123) 孙海波(20150110-20160618) 王大鹏(20150122-20170629) 徐达(20160617-至今) 沈菁(20230228-至今),否,混合型基金,灵活配置型基金,472196220.01,17.843835616438,0.34,88.124908956625
4108,163406.SZ,兴全合润混合,"叶峰,谢治宇",张惠萍(20100422-20130207) 王海涛(20100525-20120221) 谢治宇(20130129-至今) 叶峰(20230104-至今),否,混合型基金,偏股混合型基金,26596647090.02,13.27397260274,3.04,91.508778975274
4109,163409.SZ,兴全绿色投资混合(LOF),邹欣,陈锦泉(20110506-20150203) 傅鹏博(20110506-20130118) 杨岳斌(20141208-20170713) 邹欣(20170629-至今),否,混合型基金,偏股混合型基金,5955258258.25,12.235616438356,17.72,91.534872705876
4110,163412.SZ,兴全轻资产混合(LOF),董理,陈扬帆(20120405-20150105) 谢治宇(20141208-20180503) 董理(20171123-至今),否,混合型基金,偏股混合型基金,4619409337.9,11.317808219178,12.23,86.837978801274
4111,163415.SZ,兴全商业模式混合(LOF),乔迁,董承非(20121218-20131223) 吴圣涛(20121218-20180710) 谢治宇(20150327-20150511) 乔迁(20180710-至今),否,混合型基金,偏股混合型基金,11635024561.27,10.613698630137,6.3,93.145520764206
4114,163503.SZ,天治核心成长混合(LOF),"李申,许家涵",余明元(20060120-20081101) 吴鹏(20060914-20070413) 吴涛(20080411-20110909) 秦海燕(20101231-20150612) 许家涵(20150602-至今) 李申(20230727-至今),否,混合型基金,偏股混合型基金,337454665.36,17.528767123288,0.19,93.967138949437
4118,165313.SZ,建信优势动力混合(LOF),姜锋,姜锋(20130319-至今) 万志勇(20130319-20150928),否,混合型基金,偏股混合型基金,574054204.69,10.364383561644,3.05,88.991810050444
4126,166001.SZ,中欧新趋势混合(LOF)A,周蔚文,殷觅智(20070129-20090720) 王磊(20080902-20100904) 王海(20100902-20120118) 刘水云(20101230-20130228) 周蔚文(20110816-至今) 魏博(20120815-20140110) 林英睿(20150529-20160617),否,混合型基金,偏股混合型基金,3386231276.56,16.504109589041,61.7,92.579413801527
4127,166006.SZ,中欧行业成长混合(LOF)A,"尹为醇,王培",沈洋(20091230-20120118) 王海(20120118-20140110) 魏博(20140110-20150116) 曹剑飞(20140818-20160408) 李欣(20160108-20190820) 王培(20170726-至今) 尹为醇(20220707-至今),否,混合型基金,偏股混合型基金,2865531234.98,13.583561643836,25.24,91.782621504143
4128,166009.SZ,中欧新动力混合(LOF)A,王健,苟开红(20110210-20150529) 袁争光(20150529-20170616) 王健(20161103-至今) 孔晓语(20170621-20180919) 许文星(20180416-20230217),否,混合型基金,偏股混合型基金,1515583545.4,12.468493150685,48.69,86.769277030533
4131,166024.SZ,中欧恒利三年定期开放混合,"曹名长,沈悦",曹名长(20171101-至今) 卢博森(20180328-20200731) 沈悦(20200731-至今),否,混合型基金,偏股混合型基金,431605885.48,5.7397260273973,3.55,98.987148156066
4141,168101.SZ,九泰锐智事件驱动混合(LOF),刘开运,刘开运(20150814-至今),否,混合型基金,灵活配置型基金,52887055.99,7.958904109589,32.54,89.187044328932
4142,168102.SZ,九泰锐富事件驱动混合(LOF)A,"袁多武,刘开运",刘开运(20160204-至今) 刘心任(20181130-20220802) 袁多武(20220817-至今),否,混合型基金,灵活配置型基金,194296453.24,7.4821917808219,77.34,92.244636067439
4168,501038.SH,银华明择多策略定期开放混合,"苏静然,倪明",李晓星(20170811-20201120) 苏静然(20170811-至今) 倪明(20170811-至今) 张萍(20181106-20200902),否,混合型基金,偏股混合型基金,294498442.17,5.9643835616438,0.07,81.747405128454
4173,501046.SH,财通福鑫定开混合发起,金梓才,姚思劼(20171023-20190711) 金梓才(20180521-至今) 梁辰(20200914-20220304),否,混合型基金,灵活配置型基金,236450205.78,5.7643835616438,5.9792,91.789334393111
4174,501049.SH,东方红睿玺三年定开混合A,"王延飞,张伟锋",王延飞(20171115-至今) 张伟锋(20201221-至今),否,混合型基金,灵活配置型基金,13540767238.22,5.7013698630137,0.37,97.842569204604
4175,501051.SH,圆信汇利,邹维,洪流(20171130-20190131) 李明阳(20171205-20211119) 邹维(20190125-至今),否,混合型基金,偏股混合型基金,191227142.44,5.6602739726027,3.79,92.982752826154
4228,000011.OF,华夏大盘精选混合A/B,陈伟彦,蒋征(20040811-20060524) 王亚伟(20051231-20120504) 巩怀志(20120504-20130628) 程海泳(20130628-20130923) 孙彬(20130923-20150227) 任竞辉(20140718-20151015) 佟巍(20150227-20170502) 阳琨(20150901-20170502) 陈伟彦(20170502-至今),否,混合型基金,灵活配置型基金,3981865148.2,18.972602739726,0.73,93.826476134874
4229,000017.OF,财通可持续混合,夏钦,吴松凯(20130327-20140414) 赵媛媛(20130327-20140414) 赵艰申(20130826-20150716) 金梓才(20150713-20180307) 夏钦(20160511-至今),否,混合型基金,偏股混合型基金,110668393.75,10.342465753425,4.6409,92.280160803337
4230,000020.OF,景顺长城品质投资混合A,詹成,余广(20130319-20170105) 詹成(20151229-至今),否,混合型基金,偏股混合型基金,525284769.28,10.364383561644,38.63,88.284544816056
4231,000021.OF,华夏优势增长混合,郑晓辉,张益驰(20061124-20090721) 刘文动(20090721-20120229) 巩怀志(20100116-20130628) 罗泽萍(20120120-20140317) 郑晓辉(20130510-至今) 孙振峰(20130628-20150804) 钱悦(20130628-20151225) 孙轶佳(20151119-20190321) 刘平(20151130-20200728),否,混合型基金,偏股混合型基金,5296691077.53,16.684931506849,1.58,91.072933179061
4234,000031.OF,华夏复兴混合A,周克平,童汀(20070910-20090105) 孙建冬(20080123-20100204) 程海泳(20100204-20130923) 崔同魁(20120716-20150107) 刘金玉(20140117-20170106) 赵航(20150107-20190321) 周克平(20190124-至今),否,混合型基金,偏股混合型基金,2234992305.7,15.890410958904,1.08,92.765487885739
4235,000039.OF,农银高增长混合,张燕,曹剑飞(20130326-20140415) 凌晨(20131107-20170321) 张燕(20170321-至今),否,混合型基金,偏股混合型基金,303635863.48,10.345205479452,6.3,78.069961406546
4245,000083.OF,汇添富消费行业混合,胡昕炜,朱晓亮(20130503-20160408) 胡昕炜(20160408-至今),否,混合型基金,偏股混合型基金,15576903099.03,10.241095890411,3.5,92.487920171427
4247,000117.OF,广发轮动配置混合,吴兴武,朱纪刚(20130528-20150217) 吴兴武(20150212-至今),否,混合型基金,偏股混合型基金,341364246.89,10.172602739726,3.33,92.701739523271
4252,000127.OF,农银行业领先混合,张峰,徐莉(20130625-20150612) 赵谦(20150606-20160308) 张峰(20150917-至今),否,混合型基金,偏股混合型基金,841013252.46,10.095890410959,6.24,81.243040549009
4256,000167.OF,广发聚优灵活配置混合A,张东一,刘明月(20130911-20141224) 唐晓斌(20141224-20180109) 张东一(20160726-至今),否,混合型基金,灵活配置型基金,274327980.39,9.8821917808219,5.06,93.365243567877
4257,000172.OF,华泰柏瑞量化增强混合A,"田汉卿,徐帅宇",田汉卿(20130802-至今) 徐帅宇(20220805-至今),否,混合型基金,偏股混合型基金,1304988276.26,9.9917808219178,64.11,94.053960057444
4258,000173.OF,汇添富美丽30混合A,王栩,王栩(20130625-至今),否,混合型基金,偏股混合型基金,1336968454.82,10.095890410959,0.01,94.183808812091
4269,000242.OF,景顺长城策略精选灵活配置混合A,张靖,王鹏辉(20130807-20150122) 张靖(20141025-至今),否,混合型基金,灵活配置型基金,2536210660.13,9.9780821917808,40.71,93.001741808263
4270,000251.OF,工银金融地产混合A,鄢耀,王君正(20130826-20220909) 鄢耀(20130826-至今) 甘宗卫(20160927-20190412),否,混合型基金,偏股混合型基金,2811182986.0,9.9260273972603,56.88,92.954222195051
4272,000263.OF,工银信息产业混合A,单文,曹冠业(20131111-20140612) 刘天任(20131111-20170822) 王烁杰(20140428-20170519) 单文(20170725-至今),否,混合型基金,偏股混合型基金,1598582346.48,9.7150684931507,21.47,92.512318663559
4273,000264.OF,博时内需增长混合A,"刘阳,陈雷",王燕(20130715-20160801) 刘阳(20150707-至今) 陈雷(20170310-至今),否,混合型基金,灵活配置型基金,223480702.8,10.041095890411,55.37,78.899215208224
4277,000294.OF,华安生态优先混合A,陈媛,李冠宇(20131128-20141230) 施卫平(20140430-20150626) 翁启森(20150616-20160921) 刘伟亭(20150925-20180514) 陈媛(20180226-至今),否,混合型基金,偏股混合型基金,1863988193.83,9.6684931506849,53.03,87.553714415965
4278,000308.OF,建信创新中国混合,邵卓,乔林建(20130924-20150522) 邵卓(20150522-至今),否,混合型基金,偏股混合型基金,1255548906.36,9.8465753424658,50.59,86.952473370342
4283,000339.OF,长城医疗保健混合A,谭小兵,徐九龙(20140228-20160301) 谭小兵(20160203-至今) 陈蔚丰(20211108-20221028),否,混合型基金,偏股混合型基金,786581489.83,9.4164383561644,39.39,91.86329778156
4288,000390.OF,华商优势行业混合,周海栋,田明圣(20131211-20151008) 吴鹏飞(20131211-20160829) 周海栋(20160805-至今),否,混合型基金,灵活配置型基金,7848022629.56,9.6328767123288,68.02,90.633382657134
4291,000408.OF,民生加银城镇化混合A,柳世庆,蔡锋亮(20131212-20160704) 黄一明(20131212-20170331) 柳世庆(20170331-至今),否,混合型基金,灵活配置型基金,467470324.83,9.6301369863014,21.1,92.982412888621
4304,000480.OF,东方红新动力混合A,周云,杨达治(20140128-20151209) 周云(20150914-至今) 孙伟(20160122-20170412),否,混合型基金,灵活配置型基金,1585196392.19,9.5013698630137,3.74,76.536331126688
4309,000520.OF,上银新兴价值成长混合,赵治烨,高云志(20140506-20150525) 慕浩(20150127-20150615) 赵治烨(20150513-至今) 常璐(20171206-20180328),否,混合型基金,灵活配置型基金,460627890.98,9.2328767123288,97.45,80.497712144532
4310,000522.OF,华润元大信息传媒科技混合,刘宏毅,张仲维(20140331-20150508) 杨伟(20150508-20160812) 袁华涛(20160805-20190916) 石武斌(20170801-20190220) 李仆(20180822-20211103) 刘宏毅(20190214-至今),否,混合型基金,偏股混合型基金,199508314.45,9.3315068493151,11.38,62.007419750058
